2.35E-05
0
0
0
1.36E-07
0
0
0
1.19E-07
0
0
0
1.03E-07
0
0
0
8.74E-08
0
0
0
7.24E-08
0
0
0
5.84E-08
0
0
0
4.54E-08
0
0
0
3.37E-08
0
0
0
2.34E-08
0
0
0
1.48E-08
0
0
0
7.94E-09
0
0
0
3.07E-09
0
0
0
3.67E-10
0
0
0
0.000119226329081
0
0
0
8.14E-05
0
0
0
6.82E-05
0
0
0
5.64E-05
0
0
0
4.59E-05
0
0
0
3.66E-05
0
0
0
2.85E-05
0
0
0
2.15E-05
0
0
0
1.55E-05
0
0
0
1.05E-05
0
0
0
6.52E-06
0
0
0
3.46E-06
0
0
0
1.33E-06
0
0
0
1.59E-07
0
0
0.000131590540372
0
0
0
9.19E-05
0
0
0
7.70E-05
0
0
0
6.37E-05
0
0
0
5.18E-05
0
0
0
4.13E-05
0
0
0
3.22E-05
0
0
0
2.42E-05
0
0
0
1.75E-05
0
0
0
1.19E-05
0
0
0
7.36E-06
0
0
0
3.90E-06
0
0
0
1.50E-06
0
0
0
1.79E-07
0
2.33E-05
0
0
0
6.39E-16
0
0
0
5.61E-16
0
0
0
4.84E-16
0
0
0
4.11E-16
0
0
0
3.41E-16
0
0
0
2.74E-16
0
0
0
2.14E-16
0
0
0
1.58E-16
0
0
0
1.10E-16
0
0
0
6.95E-17
0
0
0
3.73E-17
0
0
0
1.45E-17
0
0
0
1.73E-18
2.34E-05
0
0
0
1.07E-07
0
0
0
9.31E-08
0
0
0
7.93E-08
0
0
0
6.59E-08
0
0
0
5.33E-08
0
0
0
4.16E-08
0
0
0
3.10E-08
0
0
0
2.16E-08
0
0
0
1.37E-08
0
0
0
7.40E-09
0
0
0
2.89E-09
0
0
0
3.67E-10
0
0
0
9.32E-05
0
0
0
5.91E-05
0
0
0
4.94E-05
0
0
0
4.05E-05
0
0
0
3.26E-05
0
0
0
2.56E-05
0
0
0
1.94E-05
0
0
0
1.41E-05
0
0
0
9.67E-06
0
0
0
6.03E-06
0
0
0
3.22E-06
0
0
0
1.25E-06
0
0
0
1.59E-07
0
0
0.000102171562234
0
0
0
6.68E-05
0
0
0
5.57E-05
0
0
0
4.58E-05
0
0
0
3.68E-05
0
0
0
2.89E-05
0
0
0
2.19E-05
0
0
0
1.60E-05
0
0
0
1.09E-05
0
0
0
6.81E-06
0
0
0
3.63E-06
0
0
0
1.41E-06
0
0
0
1.79E-07
0
2.33E-05
0
0
0
5.05E-16
0
0
0
4.38E-16
0
0
0
3.73E-16
0
0
0
3.10E-16
0
0
0
2.51E-16
0
0
0
1.96E-16
0
0
0
1.46E-16
0
0
0
1.02E-16
0
0
0
6.45E-17
0
0
0
3.48E-17
0
0
0
1.36E-17
0
0
0
1.73E-18
2.34E-05
0
0
0
8.32E-08
0
0
0
